"","Opinion_A","Opinion_B","No_Opinion","Peak_Rate","Prcnt_Same_Clust","Duration","Links","Expertise_Influence","P_Prop","P_H_SD","Agent_type","Percentage"
"690",13.75249500998,86.0479041916168,0.199600798403194,77.58,79.1900806687561,5,45,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_A",13.75249500998
"691",12.6047904191617,87.1956087824351,0.199600798403194,79.86,80.6056386506759,5,45.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_A",12.6047904191617
"692",12.0359281437126,87.7644710578842,0.199600798403194,81.63,80.942135836538,5,46,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_A",12.0359281437126
"693",10.6187624750499,89.1816367265469,0.199600798403194,83.92,82.8891734218468,5,46.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_A",10.6187624750499
"694",13.4231536926148,86.377245508982,0.199600798403194,78.73,79.3314234913604,5,47,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_A",13.4231536926148
"695",13.1037924151697,86.6966067864272,0.199600798403194,79.59,80.2166687129127,5,47.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_A",13.1037924151697
"696",14.0918163672655,85.7085828343313,0.199600798403194,76.35,78.768694545204,5,48,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_A",14.0918163672655
"697",12.6447105788423,87.1556886227545,0.199600798403194,79.84,80.3490962627232,5,48.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_A",12.6447105788423
"698",13.562874251497,86.2375249500998,0.199600798403194,77.83,78.9825649720267,5,49,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_A",13.562874251497
"699",13.9121756487026,85.8882235528942,0.199600798403194,76.98,78.5844247755278,5,49.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_A",13.9121756487026
"700",10.0698602794411,89.7305389221557,0.199600798403194,84.57,83.6302901703957,5,50,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_A",10.0698602794411
"701",48.6626746506986,51.1377245508982,0.199600798403194,8.51,50.0631713872732,25.5,0.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",51.1377245508982
"702",48.2135728542914,51.5868263473054,0.199600798403194,12.06,50.1630099664013,17.4,1,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",51.5868263473054
"703",49.0119760479042,50.7884231536926,0.199600798403194,16.66,51.0410213967986,13.9,1.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",50.7884231536926
"704",48.0938123752495,51.7065868263473,0.199600798403194,20.58,51.3021274607091,11.9,2,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",51.7065868263473
"705",46.5369261477046,53.2634730538922,0.199600798403194,19.28,51.443120606945,11.9,2.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",53.2634730538922
"706",45.2295409181637,54.5708582834331,0.199600798403194,25.54,51.7415759026315,9.8,3,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",54.5708582834331
"707",46.4870259481038,53.313373253493,0.199600798403194,26.34,51.8338085741982,9.8,3.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",53.313373253493
"708",44.9500998003992,54.8502994011976,0.199600798403194,27.51,52.2464668499428,9.4,4,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",54.8502994011976
"709",45.4091816367265,54.3912175648703,0.199600798403194,29.01,52.6411460723907,8.9,4.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",54.3912175648703
"710",44.4910179640719,55.309381237525,0.199600798403194,30.49,53.1490795273086,8.8,5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",55.309381237525
"711",44.3912175648703,55.4091816367266,0.199600798403194,35.84,53.0241626274709,8.2,5.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",55.4091816367266
"712",43.502994011976,56.2974051896208,0.199600798403194,36.41,53.3262252664219,7.8,6,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",56.2974051896208
"713",41.8063872255489,57.9940119760479,0.199600798403194,42.08,53.9079180694767,7.3,6.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",57.9940119760479
"714",42.4950099800399,57.3053892215569,0.199600798403194,42.09,54.3169274869416,7.5,7,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",57.3053892215569
"715",41.5768463073852,58.2235528942116,0.199600798403194,46.8,54.9835886339651,7.4,7.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",58.2235528942116
"716",40.9181636726547,58.8822355289421,0.199600798403194,42.44,55.041526631049,7.4,8,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",58.8822355289421
"717",41.187624750499,58.6127744510978,0.199600798403194,42.05,55.0499951370468,7.4,8.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",58.6127744510978
"718",40.4191616766467,59.3812375249501,0.199600798403194,42.29,55.8766513251329,7.2,9,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",59.3812375249501
"719",39.1816367265469,60.6187624750499,0.199600798403194,46.81,56.2892511808426,7,9.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",60.6187624750499
"720",37.9540918163673,61.8463073852295,0.199600798403194,54.26,56.4993581989835,6.7,10,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",61.8463073852295
"721",38.2934131736527,61.5069860279441,0.199600798403194,48.65,56.7307733598634,6.6,10.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",61.5069860279441
"722",38.5728542914172,61.2275449101796,0.199600798403194,48.84,56.990738430514,6.7,11,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",61.2275449101796
"723",38.812375249501,60.9880239520958,0.199600798403194,48.9,57.0150048301958,6.5,11.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",60.9880239520958
"724",36.24750499002,63.5528942115769,0.199600798403194,54.58,58.2220614342259,6.3,12,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",63.5528942115769
"725",35.7884231536926,64.0119760479042,0.199600798403194,49.42,59.1731901373663,6.6,12.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",64.0119760479042
"726",37.8642714570858,61.936127744511,0.199600798403194,51.88,57.7470012246214,6.4,13,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",61.936127744511
"727",35.1397205588822,64.6606786427146,0.199600798403194,51.56,59.6276924290394,6.2,13.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",64.6606786427146
"728",35.8083832335329,63.9920159680639,0.199600798403194,49.02,58.7164304738458,6.5,14,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",63.9920159680639
"729",35.5289421157685,64.2714570858284,0.199600798403194,51.99,59.5433020487807,6.2,14.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",64.2714570858284
"730",33.5928143712575,66.2075848303393,0.199600798403194,55.13,60.1047235342399,6.1,15,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",66.2075848303393
"731",33.6726546906188,66.127744510978,0.199600798403194,58.14,60.2099366521616,5.7,15.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",66.127744510978
"732",34.0918163672655,65.7085828343313,0.199600798403194,52.95,60.4518346902927,6.1,16,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",65.7085828343313
"733",32.5548902195609,67.2455089820359,0.199600798403194,57.02,61.5750391472177,5.8,16.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",67.2455089820359
"734",31.24750499002,68.5528942115769,0.199600798403194,53.19,62.1879221603839,5.6,17,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",68.5528942115769
"735",29.7604790419162,70.0399201596806,0.199600798403194,52.69,63.1708660122959,5.5,17.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",70.0399201596806
"736",32.2654690618763,67.5349301397206,0.199600798403194,52.8,62.1783882188011,5.8,18,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",67.5349301397206
"737",29.1616766467066,70.6387225548902,0.199600798403194,50.85,64.3189149552744,5.6,18.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",70.6387225548902
"738",30.2794411177645,69.5209580838323,0.199600798403194,54.21,63.1724499784399,5.6,19,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",69.5209580838323
"739",29.1816367265469,70.6187624750499,0.199600798403194,54.37,63.7749785115404,5.6,19.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",70.6187624750499
"740",30.0199600798403,69.7804391217565,0.199600798403194,52.96,63.1608692722933,5.7,20,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",69.7804391217565
"741",28.4431137724551,71.3572854291417,0.199600798403194,52.61,64.3867496886773,5.6,20.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",71.3572854291417
"742",29.1317365269461,70.6686626746507,0.199600798403194,54.19,64.6474867316168,5.5,21,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",70.6686626746507
"743",29.2814371257485,70.5189620758483,0.199600798403194,50.47,64.4016738240757,5.7,21.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",70.5189620758483
"744",26.5369261477046,73.2634730538922,0.199600798403194,55.44,65.9837053771928,5.4,22,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",73.2634730538922
"745",28.3433133732535,71.4570858283433,0.199600798403194,54.85,65.0234971348973,5.5,22.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",71.4570858283433
"746",24.7804391217565,75.0199600798403,0.199600798403194,58.12,67.966502910423,5.5,23,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",75.0199600798403
"747",24.9600798403194,74.8403193612774,0.199600798403194,57.05,67.7298500305348,5.3,23.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",74.8403193612774
"748",25.7085828343313,74.0918163672655,0.199600798403194,53.4,66.6635202330891,5.2,24,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",74.0918163672655
"749",25.4590818363273,74.3413173652695,0.199600798403194,56.28,67.5107977188122,5.4,24.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",74.3413173652695
"750",25.4890219560878,74.311377245509,0.199600798403194,59.91,67.0693578621135,5.2,25,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",74.311377245509
"751",22.3552894211577,77.4451097804391,0.199600798403194,60.94,69.5339574796317,5.2,25.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",77.4451097804391
